application_id,applicant_name,age,gender,state,employment_status,annual_income,loan_amount_requested,loan_purpose,credit_score,dti_ratio,application_date,num_dependents,has_coborrower,loan_term_months,interest_rate_offered,application_status
APP51072,Person_832,60,Male,California,Self-employed,161503.68,40064.71,Education,369,0.741,2023-08-01,5,Yes,20,15.8,Approved
APP18561,,54,Non-binary,Texas,Employed,20546.67,72865.27,Business,492,0.4362,2019-03-02,3,Yes,84,40.8,Pending
APP94267,Person_405,50,Male,Texas,Part-time,198779.16,58651.58$,Auto loan,656,0.5148,2023-03-01,3,,84,56.9,Rejected
APP25277,Person_729,44,Female,California,Self-employed,241369.12,72972.48,Unknown,830,0.3104,2021-01-31,6,Yes,84,72.9,Pending
APP72883,Person_568,63,Male,California,Employed,133677.32,53290.51,Medical,421,0.2985,2021-05-14,3,No,72,16.67,
APP35957,Person_317,57,Male,Texas,Self-employed,163310.71,32934.81,Auto loan,568,0.1077,2021-12-11,0,Yes,60,15.96,Approved
APP91094,Person_183,29,Female,Texas,Self-employed,,76626.13,Business,834,0.1826,2020-11-19,0,Yes,36,72.8,
APP73330,Person_873,32,Female,Illinois,,126274.69,64084.19,Medical,432,0.669,2020-08-23,5,Yes,60,26.77,Pending
APP88593,Person_880,55,Male,California,Self-employed,244266.35,-53116.15,Debt consolidation,747,19.93,2021-02-23,3,No,12,16.5,Rejected
APP78213,Person_693,67,Unknown,Miami,Retired,,30823.02,Education,701,0.2002,2022-08-18,2,Yes,72,16.29,Pending
APP54291,Person_609,30,Male,Ohio,Contract,20914515.0,,,417,0.3305,2024-03-15,4,Yes,12,11.73,Rejected
APP13615,,25,Non-binary,Miami,Employed,173739.71,67198.04,Auto loan,628,0.1229,2020-08-25,3,No,60,69.6,Rejected
APP77725,Person_485,74,Non-binary,New york,Employed,192251.16,72174.58,Debt consolidation,768,0.458,2019-07-18,4,Yes,12,26.19,Under review
APP46038,Person_278,48,Male,California,Employed,110404.21,79663.29#,Debt consolidation,568,0.2419,2021-07-11,6,No,36,24.28,Pending
APP81602,Person_630,75,Female,Ohio,Contract,201402.37,79039.74,Medical,664,0.4117,2021-12-14,6,No,48,15.92,Under review
APP89806,Person_20,25,Other,New york,Self-employed,182669.62,25549.26,Education,314,0.4366,2022-08-27,6,Yes,60,19.67,Pending
APP17152,Person_170,63,Male,Illinois,Contract,26320.04,21557.69,Debt consolidation,778,0.3555,2023-11-25,1,No,12,41.4,Rejected
APP17731,Person_401,52,Female,Texas,Employed,19882.65,8098.23,Auto loan,550,0.3408,2021-08-25,4,No,60,20.25,Pending
APP29839,Person_943,46,Male,Ohio,Part-time,144889.61,69711.76,Auto loan,481,0.4758,2018-05-19,5,No,12,65.1,Approved
APP39528,Person_566,69,Male,California,Contract,62314.07,28990.75,Auto loan,756,0.0593,2020-06-30,2,Yes,60,60.6,Approved
APP57219,Person_176,56,Female,Georgia,Employed,203543.17,67717.97USD,Home improvement,512,0.2477,2023-06-16,2,Yes,24,24.91,Rejected
APP30479,Person_327,65,Other,Unknown,Part-time,242029.49,77559.67,Medical,638,0.6003,2020-02-02,2,No,24,54.5,Approved
APP64325,Person_706,64,Female,Florida,Unemployed,77888.06,UNKNOWN,Unknown,585,0.5821,2021-07-23,2,Yes,72,20.62,Under review
APP90967,Person_198,28,Female,Ohio,Unemployed,12421613.0,72955.81,Business,487,0.539,2023-03-09,0,Yes,72,20.25,Rejected
APP62720,Person_470,44,Female,Unknown,Self-employed,74692.39,53801.63USD,Business,457,0.502,2020-07-08,6,Yes,84,12.62,Rejected
APP42955,Person_859,44,Female,California,Unemployed,76275.05,18031.65,Medical,568,0.2531,2023-01-01,2,,24,20.25,Approved
APP52900,Person_694,47,Female,Texas,Contract,30919.34,14108.75USD,Education,555,0.0761,2024-01-31,6,Yes,84,20.25,Rejected
APP33593,Person_266,63,Male,Florida,Part-time,247664.57,11457.84,Medical,842,0.693,2023-09-18,1,No,48,14.25,Rejected
APP44021,Person_615,49,Female,Miami,Retired,151218.51,29714.92,Home improvement,780,0.7116,2020-02-11,1,Unknown,72,16.95,Rejected
APP46542,Person_732,39,Female,Illinois,Unknown,140492.72,63222.45,Business,790,0.4728,2019-02-23,0,No,20,14.28,Unknown
APP57073,,39,Non-binary,Texas,Contract,69607.17,19488.88,Business,568,,2019-11-29,0,No,20,20.25,Pending
APP54294,Person_130,39,Female,New york,Employed,129153.12,38485.54,Education,336,0.502,2018-08-05,3,Yes,60,20.78,Approved
APP85055,,45,Male,Texas,Employed,241459.99,15857.52,Debt consolidation,758,0.6172,2022-03-05,2,Yes,48,13.49,Rejected
APP15909,Person_868,33,Female,Florida,Self-employed,,77421.62,Medical,333,0.6406,2020-02-05,3,No,24,59.2,Approved
APP95283,Person_489,33,,New york,Unemployed,107513.49,30670.31,Business,799,0.4477,2019-12-27,0,Yes,72,0.0436,Pending
APP56663,Person_572,31,Female,California,Part-time,54644.57,15433.91,Auto loan,749,0.3129,2020-07-25,0,No,36,21.41,Approved
APP72224,Person_606,64,Female,,Part-time,102625.38,49183.2,Auto loan,658,0.5903,2020-03-31,1,No,36,20.25,Approved
APP80184,Person_193,23,Unknown,New york,Self-employed,52467.53,20526.56,Home improvement,586,0.661,2018-05-30,1,No,36,12.74,Approved
APP99849,,71,Female,Illinois,Part-time,68904.59,23380.46,Education,497,0.0738,2021-02-06,5,No,36,12.88,Approved
APP81669,Person_416,39,Other,Georgia,Self-employed,79440.88,49332.51,Business,326,0.236,2018-06-18,1,Yes,84,20.25,Rejected
APP37001,Person_660,54,Male,California,Employed,117631.02,22771.82,Medical,482,0.414,2023-07-11,2,No,12,10.01,Approved
APP79974,Person_476,28,Male,California,Contract,,69720.33,Auto loan,396,0.1469,2018-09-15,4,,60,14.7,Pending
APP87648,Person_714,61,Male,Texas,Contract,69851.93,56982.65,Auto loan,639,0.3774,2022-03-20,0,No,72,15.94,Under review
APP85199,Person_152,25,Female,Texas,Employed,203501.67,58554.96,Business,752,0.2871,2018-12-24,3,No,72,71.2,Approved
APP70087,Person_849,41,Female,Miami,,220996.83,72617.08,Medical,789,0.5455,2023-08-13,1,No,12,68.4,Rejected
APP64275,Person_958,64,,New york,Employed,84307.1,78895.9,Debt consolidation,563,0.1104,2022-09-04,5,Yes,48,22.19,Pending
APP82667,Person_10,45,Non-binary,Texas,Unemployed,115543.55,75288.73,Auto loan,478,0.4809,2021-06-25,6,Yes,84,14.66,Rejected
APP96655,Person_269,48,Male,New york,Part-time,163250.74,75985.42,Medical,308,0.2221,2020-08-19,2,Yes,84,10.66,Rejected
APP15226,Person_96,41,Female,Ohio,Self-employed,92457.39,na,Medical,416,0.3201,2019-03-02,4,No,12,72.7,Unknown
APP34885,Person_210,24,Female,Miami,Self-employed,245325.08,26251.8,Auto loan,673,0.6083,2019-05-21,6,No,36,12.73,Approved
APP75491,Person_391,70,Female,Pennsylvania,Contract,57513.82,15745.22,Vacation,314,0.6338,2019-04-16,1,No,60,20.25,Rejected
APP47803,Person_752,52,Male,Texas,Part-time,181702.43,,Vacation,551,0.2694,2023-04-19,6,Yes,12,24.7,Approved
APP37171,Person_569,36,Male,Florida,,202372.52,67.87816000000001,Debt consolidation,560,0.3221,2019-02-10,6,Yes,12,97.5,Pending
APP58996,Person_813,55,Female,Texas,Employed,160498.75,50213.16,Auto loan,641,0.5082,2020-02-14,2,Yes,84,20.25,Rejected
APP25041,Person_775,50,Male,Illinois,Employed,141169.65,19018.8,Vacation,522,0.3945,2021-02-03,6,No,60,23.69,Approved
APP81892,Person_871,70,Female,,Retired,23985.31,67893.31,,541,0.1413,2023-04-29,5,Yes,84,17.39,Under review
APP88309,Person_548,73,Male,Miami,Retired,216932.6,46383.77,Debt consolidation,491,0.7284,2023-10-06,0,Yes,60,18.92,Approved
APP62797,Person_962,50,Non-binary,Ohio,Employed,207730.65,13444.04,Debt consolidation,733,0.1446,2021-07-24,6,Yes,48,92.7,Approved
APP86050,Person_532,27,Male,Georgia,Contract,195883.14,41208.64,Education,382,0.521,2024-01-03,5,No,36,27.74,Approved
APP65850,Person_952,31,Female,Florida,Self-employed,149395.18,66481.29,Home improvement,841,0.3104,2020-09-24,6,Yes,12,21.75,Pending
APP17736,Person_332,38,Female,Ohio,Self-employed,69813.33,1241.21,Debt consolidation,664,0.6274,2018-02-14,2,Unknown,84,12.53,Pending
APP40508,Person_75,54,Female,Pennsylvania,Unemployed,41231.17,52892.29,Business,572,0.4236,2024-01-30,1,,20,35.2,Under review
APP53439,Person_712,30,Male,New york,Contract,179966.37,56008.82,Medical,436,0.5125,2018-12-23,2,No,84,20.75,Pending
APP49315,Person_77,40,Other,California,Part-time,231680.87,77435.0,Home improvement,526,0.4978,2023-07-13,2,No,60,20.34,Approved
APP40496,Person_263,34,Male,Texas,Part-time,26932.41,55070.87,Medical,750,0.4559,2018-10-20,3,,84,27.39,Approved
APP60873,Person_511,66,Female,Texas,Unemployed,111792.93,63740.85,Debt consolidation,536,0.5174,2019-04-01,4,No,12,12.62,Under review
APP32972,Person_149,66,Male,California,Part-time,181530.69,45299.9,Debt consolidation,509,0.1469,2023-12-23,3,Yes,12,56.4,Pending
APP54398,,19,Male,Florida,Unemployed,128714.76,35552.92,,522,0.6593,2020-07-08,4,Yes,72,11.1,Pending
APP63272,Person_514,62,Male,Texas,Contract,179027.17,63989.16,Education,829,0.693,2018-06-02,1,No,72,18.09,Approved
APP56177,Person_959,23,Female,New york,Employed,53942.01,28904.52,Auto loan,694,0.1104,2023-08-24,0,Yes,24,14.25,Pending
APP34833,Person_469,38,Female,Texas,Contract,121981.25,21332.91,Business,486,,2019-10-08,4,No,84,45.3,Approved
APP69301,Person_564,56,Female,Ohio,Self-employed,125362.39,6238.4,Auto loan,366,0.2743,2019-03-22,0,Yes,36,16.91,Rejected
APP45677,Person_774,18,Other,New york,Self-employed,113980.47,27021.58,Education,535,0.2517,2023-09-29,2,No,84,22.17,Approved
APP86367,Person_461,29,Male,New york,Part-time,80549.22,20685.0,Auto loan,568,0.7271,2022-08-11,3,Yes,12,69.7,Approved
APP10004,Person_253,25,Male,California,Self-employed,222136.58,42065.98,Auto loan,553,0.193,2024-02-18,3,Yes,48,10.24,Rejected
APP87819,Person_987,52,Female,Georgia,Retired,102789.9,75919.96,Medical,817,0.4749,2021-08-22,0,Yes,60,17.59,Approved
app83914,Person_771,45,Other,California,Part-time,83073.55,70147.24,,330,62.42,2018-07-03,4,Yes,36,20.02,Approved
APP62607,Person_845,45,Female,Texas,Part-time,130982.59,31499.22,Education,498,0.7003,2021-01-13,0,Unknown,84,14.71,Approved
APP46053,Person_369,49,,Florida,Contract,64759.35,51169.07$,Education,511,0.3224,2023-12-10,4,Yes,72,24.07,Approved
APP60793,Person_321,59,Non-binary,Georgia,Employed,45756.97,18736.93,Home improvement,336,0.4445,2022-11-05,1,Yes,12,20.91,Under review
APP52779,Person_695,53,Female,New york,Self-employed,108690.67,26513.77$,Auto loan,588,0.2619,2022-04-07,3,No,60,19.9,Rejected
APP56284,Person_151,60,Other,California,Employed,,49871.79,Auto loan,464,0.5483,2022-07-16,6,No,60,11.62,Pending
APP24435,,39,Male,Texas,Part-time,165746.8,29596.31,Business,375,,2020-01-31,6,No,48,13.87,Pending
APP95253,,22,Other,Unknown,Part-time,108407.2,38237.56,Auto loan,581,0.5607,2022-02-04,6,No,84,11.37,
APP54514,Person_190,22,Male,New york,Part-time,174780.06,,Debt consolidation,829,0.2797,2024-01-26,1,No,12,19.61,Under review
APP12956,Person_586,44,Unknown,New york,Unknown,37256.72,68862.69,Debt consolidation,581,0.1279,2019-02-15,1,Yes,60,64.8,Pending
APP74799,Person_348,60,Male,New york,Part-time,82346.6,44330.77,Auto loan,574,0.1392,2019-12-05,1,Yes,72,27.37,Rejected
APP74740,Person_243,21,Non-binary,Miami,Employed,,,Debt consolidation,427,0.3669,2021-11-17,0,No,36,14.64,Rejected
APP60398,Person_793,21,Male,Texas,Self-employed,47305.12,72776.68USD,Medical,608,0.4198,2020-08-27,6,Yes,72,24.82,Approved
APP76143,Person_87,21,Unknown,Florida,Retired,103049.22,52392.69,Education,338,0.3126,2019-07-16,6,Yes,12,15.69,Approved
APP45507,Person_751,53,Female,Texas,Part-time,152550.32,62869.32,Debt consolidation,626,0.4596,2023-01-11,0,,84,26.69,Under review
APP30820,Person_655,45,Female,Miami,Self-employed,56221.91,43385.19,Vacation,301,0.5821,2021-08-26,3,No,12,11.4,Approved
APP16320,Person_928,70,Female,Florida,Retired,245575.39,-57106.1,Education,649,0.72,2023-09-03,1,No,84,47.6,Approved
APP15991,Person_778,70,Female,New york,Self-employed,201703.04,24901.02,Education,601,0.2611,2020-11-11,3,No,36,46.0,Under review
APP64577,Unknown,34,Non-binary,California,Employed,32657.67,6069283.0,Home improvement,795,0.6776,2021-08-30,1,Yes,48,16.69,Under review
APP61126,Person_288,41,Male,Illinois,Employed,25485.83,68331.04,Education,380,0.492,2019-06-24,4,No,24,17.48,Rejected
APP19958,Person_648,47,Non-binary,Florida,Unemployed,243301.14,44766.04,,684,,2022-04-27,2,Yes,72,12.56,Under review
APP20498,Person_166,28,Unknown,California,Employed,236194.94,38216.21,,722,0.6985,2018-12-03,1,No,84,20.3,Approved
APP19722,Person_595,19,Male,Georgia,Self-employed,162987.84,13314.49,Auto loan,551,0.0985,2023-08-02,0,Yes,20,95.0,Under review
APP75793,Person_956,44,Female,California,Retired,66895.57,40327.5,Debt consolidation,314,0.7167,2019-09-21,3,Yes,12,18.04,Pending
APP34486,Person_155,38,Female,Texas,Retired,140870.06,74969.04,Home improvement,826,0.1857,2020-02-11,4,Yes,72,62.9,Rejected
APP31706,Person_356,34,Female,California,Unemployed,132487.88,7317.59,Business,770,0.6182,2021-01-19,4,No,60,24.65,Under review
APP52918,Person_381,31,Male,Florida,Unemployed,,76898.45,Home improvement,716,0.5952,2019-05-06,3,No,60,20.25,Rejected
APP58005,Person_279,29,Male,California,Self-employed,236206.48,32850.67,Home improvement,362,0.0955,2020-01-31,4,Yes,24,14.78,Under review
APP31821,Person_126,29,Female,,Retired,160247.15,-5309.19,Medical,829,0.0006826,2023-01-15,2,Yes,60,12.78,Pending
APP32509,Person_707,44,Female,Ohio,Self-employed,151893.53,55359.54,Debt consolidation,316,0.5493,2024-05-28,4,No,20,23.5,Pending
APP27860,Person_777,73,Unknown,New york,Unemployed,40105.37,52732.34,Medical,792,0.639,2023-05-16,6,No,36,26.35,Rejected
APP73956,Person_22,73,Female,Texas,Unemployed,26328.59,6405.24#,Debt consolidation,594,0.7482,2019-08-10,3,No,84,10.55,Rejected
APP36034,Person_616,45,Female,New york,Part-time,220438.77,41027.44,Debt consolidation,603,0.4431,2019-10-14,3,No,72,94.7,Rejected
APP39715,Person_665,22,Female,California,Part-time,215447.27,73907.84,Business,621,0.3858,2021-11-04,5,No,36,23.1,Under review
APP62579,Person_282,28,Female,New york,Unemployed,243217.64,na,Education,819,0.1255,2023-03-02,5,Yes,84,21.24,
APP79555,Person_903,64,Male,Texas,Contract,247905.54,26247.59,Auto loan,748,,2022-07-17,4,No,12,11.07,Pending
APP67074,Person_471,64,Female,Unknown,Unemployed,142302.23,79323.28,Debt consolidation,605,0.6755,2022-05-08,3,Yes,12,21.24,Rejected
APP87940,Person_738,64,Male,New york,Employed,31724.4,11173.11,Business,348,0.2078,2022-02-08,1,No,24,14.52,Rejected
APP78594,Person_367,59,Female,Ohio,Part-time,112189.38,9444.38,Home improvement,462,0.4636,2020-02-08,4,Yes,24,10.67,Rejected
APP40647,,62,Female,Texas,Self-employed,161734.87,75510.36,Vacation,635,0.6907,2022-09-13,5,Yes,60,20.25,Under review
APP99884,Person_196,39,Non-binary,New york,Unknown,194979.25,55550.97,Home improvement,606,0.2783,2023-06-25,1,Yes,20,20.25,Rejected
APP55957,Person_64,56,Male,New york,Contract,159580.74,34825.2,,442,0.5994,2020-10-19,5,No,48,18.88,Rejected
APP52245,Person_15,99,Other,New york,Part-time,210729.6,7846.37#,Medical,761,0.2207,2023-07-04,3,No,72,15.09,Rejected
APP23315,Person_466,56,Other,Texas,Contract,128498.6,51248.92,Business,807,0.2748,2021-11-06,3,Yes,72,26.71,Under review
APP48639,Person_297,72,Female,Texas,Employed,23493.53,34772.37,Medical,691,0.000278,2021-04-11,4,Yes,24,53.1,Rejected
APP91811,Person_883,40,Female,Illinois,Part-time,77112.5,70000.56,Medical,354,0.1495,2020-11-10,1,Yes,24,20.25,Under review
APP23101,Person_621,40,Female,Texas,Part-time,238926.24,18009.73#,Business,534,0.6294,2022-02-28,3,No,36,40.9,Approved
APP57308,,39,Male,Pennsylvania,Retired,168296.58,19154.99,Debt consolidation,568,0.2018,2018-02-15,0,Yes,20,19.32,Approved
APP85660,Person_820,19,Male,New york,Employed,152673.16,23476.27,Business,472,0.3385,2019-05-26,5,Yes,12,11.15,Rejected
APP57537,Person_26,23,Non-binary,California,Retired,177077.82,44012.8,Auto loan,667,,2019-08-16,4,Yes,20,12.28,Rejected
APP97150,Person_588,75,Non-binary,California,Employed,131535.02,78462.99,Debt consolidation,775,0.4169,2023-04-02,5,Yes,72,17.11,Approved
app86460,Person_43,34,Female,California,Self-employed,29725.37,40096.64,Debt consolidation,781,0.25,2021-10-20,2,No,20,20.98,Under review
APP66343,Person_497,68,Female,Texas,Employed,111867.99,UNKNOWN,Medical,592,0.5628,2019-03-25,0,No,48,47.3,Under review
APP17089,Person_792,26,Other,New york,,101891.9,17331.09,Education,338,0.6793,2020-05-03,0,No,20,0.0664,Pending
APP20089,Person_515,26,Male,Pennsylvania,Self-employed,218135.96,20057.96,Auto loan,839,23.18,2018-08-23,1,Yes,84,17.64,Approved
APP75314,Person_974,67,Male,Texas,Retired,80051.81,18.60882,Debt consolidation,780,0.224,2021-01-05,0,No,72,20.25,Pending
APP53532,Unknown,46,Male,Texas,Self-employed,159641.61,69809.34,Education,779,0.1838,2019-06-13,2,Yes,84,61.0,Under review
APP74152,Person_917,47,Non-binary,New york,Self-employed,219707.36,36512.71,Home improvement,774,0.0759,2020-04-22,4,No,60,39.9,Pending
APP62761,Person_454,27,Unknown,Miami,Self-employed,93240.35,60546.38,Auto loan,434,0.1516,2022-03-25,6,No,48,25.48,Pending
APP44870,Person_387,45,Other,California,Unemployed,145742.44,46260.15,Auto loan,652,0.3348,2018-06-16,6,No,72,14.14,
APP21322,Person_71,67,Male,California,Contract,19848.85,16853.02,Vacation,61,0.5677,2022-09-16,0,Yes,24,16.23,Approved
APP37520,Person_542,67,Unknown,California,Part-time,62051.53,,Home improvement,600,0.6462,2018-05-20,4,No,72,19.61,Rejected
APP45083,Person_456,42,Male,Texas,Self-employed,,73546.65,Auto loan,650,0.281,2019-07-11,5,No,84,25.7,Pending
APP37251,,1,Non-binary,California,Part-time,146727.22,26148.78,Debt consolidation,396,0.2698,2024-04-22,4,Yes,72,81.1,Rejected
APP34232,Person_431,29,Male,Unknown,Contract,40404.7,54164.97,Education,448,0.2462,2023-06-15,2,Yes,24,20.25,Approved
APP62654,Person_627,72,Male,Texas,Part-time,106550.4,62332.54,Debt consolidation,524,0.708,2020-04-18,3,No,48,58.7,Rejected
APP79578,Person_653,22,Female,Illinois,Self-employed,136424.5,58512.41,Home improvement,690,0.2933,2023-01-06,6,Yes,36,24.49,Approved
APP98612,Person_728,37,Male,New york,Retired,,1379.08,Debt consolidation,568,0.2742,2020-12-23,0,No,36,94.7,Rejected
APP49315,Person_264,68,Male,Texas,Unemployed,2834965.0,74494.37,Debt consolidation,326,0.1244,2018-07-30,3,Yes,84,25.82,Approved
APP60264,Person_209,49,Male,New york,Part-time,69127.24,21352.65,Auto loan,787,0.7161,2019-04-02,2,No,36,26.87,Approved
APP99526,Person_316,60,Female,,Employed,138289.41,72118.22,Home improvement,809,0.1852,2019-02-09,0,No,72,13.16,Under review
APP31826,Person_896,60,Other,New york,Part-time,181128.09,64591.56,Home improvement,696,12.6,2024-01-31,6,Yes,12,17.77,Rejected
APP19554,Person_513,66,Female,Texas,Retired,134755.13,26621.09 ,Auto loan,770,0.5202,2020-04-25,1,Yes,36,88.4,Under review
APP45275,Person_313,1,Male,Unknown,Retired,30342.74,49885.67,Home improvement,809,0.4637,2021-06-23,5,No,60,70.3,Rejected
APP16790,Person_534,1,Male,Texas,Employed,168914.0,20955.22USD,Auto loan,445,0.6809,2018-09-26,1,Yes,60,23.91,Approved
APP78515,Person_829,46,Female,New york,Self-employed,157179.1,60921.86 ,Auto loan,808,0.5507,2018-09-06,2,No,60,55.7,Pending
APP55182,Person_319,38,Female,New york,Self-employed,47902.07,55470.45,Home improvement,568,49.63,2018-06-05,1,No,48,14.33,Under review
APP82692,Person_7,31,Male,New york,Unknown,171906.18,75175.47,Home improvement,437,0.2351,2024-03-09,3,No,72,16.87,Rejected
APP69863,Person_393,52,Other,California,Part-time,239534.76,45044.59,Debt consolidation,847,0.5908,2021-05-06,2,No,72,14.57,Pending
APP33321,Person_141,59,Female,New york,Part-time,132079.45,74358.32$,Unknown,702,0.1749,2022-05-22,0,No,72,22.74,Approved
APP21539,,18,Female,Georgia,Retired,118621.05,34923.37$,Education,739,0.7257,2022-11-12,1,No,84,91.0,Pending
APP28710,Person_864,63,Other,New york,Part-time,188382.79,13548.33,Vacation,550,0.4924,2021-05-06,5,No,84,76.4,Rejected
APP12369,Person_478,53,Male,California,Part-time,59560.83,-43236.66,Vacation,558,0.301,2018-02-22,0,No,12,24.8,
APP66280,Person_503,27,Female,Miami,Self-employed,,76501.9,Business,564,0.2684,2019-02-09,1,Yes,48,75.0,Rejected
APP87924,Person_753,43,Female,Florida,,234307.51,74944.69,Auto loan,799,0.5594,2024-02-17,6,No,72,27.28,Pending
APP13175,Person_983,41,Male,California,Retired,246893.92,72615.5,Auto loan,335,0.485,2021-08-30,3,No,12,14.46,
APP43315,Person_215,41,Female,Illinois,,236126.24,12316.27,Debt consolidation,508,,2018-12-31,2,Yes,12,12.78,Pending
APP46434,Person_580,30,Male,Unknown,Contract,191690.34,79328.11,Debt consolidation,468,0.322,2024-05-12,0,No,72,89.9,Rejected
APP96445,Person_562,72,Male,Pennsylvania,Part-time,185636.59999999998,30762.77,Business,586,0.166,2019-08-24,6,No,60,40.7,Pending
APP64239,Person_398,64,,Illinois,Self-employed,59139.34,31251.66,Debt consolidation,841,,2023-09-06,6,Yes,24,16.0,Approved
APP55584,Person_925,35,Other,California,Contract,245772.35,1663.5,Medical,460,0.486,2018-09-15,0,No,36,84.2,Approved
APP62579,Person_668,18,Male,Florida,Unknown,171444.86,39170.31,,411,0.7299,2020-06-29,1,Yes,72,13.31,Pending
APP36835,Person_490,60,Male,California,Part-time,220348.63,51.15027,Education,606,0.3367,2021-07-22,0,No,48,22.03,Rejected
app84130,Person_252,21,Female,Miami,Unknown,30420.36,67763.48,,428,0.3321,2023-07-22,1,Yes,36,26.45,Rejected
APP61348,Person_907,57,Female,New york,Contract,,46801.48,Debt consolidation,397,0.688,2018-07-02,3,Yes,12,22.93,Rejected
APP77487,Person_468,42,Male,California,Part-time,85108.64,12403.01,Home improvement,684,0.1733,2021-09-16,2,,60,22.27,Rejected
APP97958,Person_914,28,Male,Georgia,Self-employed,132973.98,,Medical,328,0.6354,2021-02-08,3,No,84,12.77,Approved
APP42602,Person_357,28,Female,Texas,Unemployed,53555.92,8789.18,Education,817,0.3041,2020-05-26,3,Yes,36,18.04,Rejected
APP37114,Person_254,40,Male,California,Contract,45869.35,31764.92,Unknown,610,0.0739,2019-07-28,6,Yes,84,12.72,Pending
APP91854,Person_276,24,Non-binary,New york,Retired,234759.44,45327.87,Debt consolidation,507,0.1042,2021-08-17,0,Yes,60,94.0,Rejected
APP65275,Person_178,46,Female,California,Unknown,,34877.01,Education,719,0.6786,2023-10-31,3,Yes,72,20.25,Under review
APP21895,Person_281,55,Non-binary,Texas,Employed,66887.5,18242.14,Auto loan,567,0.072,2020-02-02,3,No,72,23.94,Approved
APP31531,Person_390,26,Female,Florida,Contract,36233.94,,Auto loan,688,0.1288,2018-06-26,3,Yes,36,13.26,Pending
APP67350,Person_508,51,Male,Texas,Employed,,14086.23,Business,422,0.0658,2022-04-23,3,No,84,25.02,Rejected
APP75082,Person_749,72,Male,New york,Employed,239899.0,77525.25,Auto loan,685,0.6099,2018-12-15,5,Unknown,12,24.48,Approved
APP81243,Person_583,68,Non-binary,California,Self-employed,36522.3,63189.15,Business,401,0.6486,2021-10-05,1,No,60,15.17,Pending
APP51563,Person_972,59,Female,New york,Unknown,170859.75,75467.68,Business,447,0.2423,2022-09-27,2,Yes,84,59.1,Approved
APP44034,Person_129,74,Female,California,Part-time,248845.65,28954.41,Business,432,0.48,2020-11-08,2,Yes,72,13.2,Approved
APP98918,Person_144,22,Female,Pennsylvania,Employed,46026.17,55042.98,,440,0.2751,2021-03-08,5,No,72,14.54,Pending
APP14275,Person_960,46,Other,Texas,Retired,60764.75,49845.96,Auto loan,800,0.4206,2023-01-03,5,Yes,60,18.37,Under review
APP30845,Person_847,27,Unknown,California,Retired,66335.53,28040.87,Auto loan,568,0.1325,2018-04-01,3,No,72,42.6,Approved
APP68696,Person_645,59,Male,Texas,Part-time,82190.18,34684.43,Medical,619,0.5611,2021-11-06,4,Yes,72,20.25,Rejected
APP10921,Person_715,48,Non-binary,California,Contract,231598.16,23180.3,Education,408,0.5683,2024-04-16,4,Yes,84,22.51,Pending
APP18875,Person_905,58,Male,Ohio,Part-time,69814.74,35279.52,Business,361,0.1742,2021-10-13,3,Yes,20,84.6,Pending
APP48574,Person_767,56,Non-binary,New york,Employed,216626.94,8479.47,Medical,394,0.6879,2022-11-30,4,Yes,20,18.45,Pending
APP86122,Person_72,72,Female,California,Part-time,4897521.0,65777.07 ,Business,376,0.4643,2023-03-13,6,Yes,20,24.49,Approved
APP29367,Person_908,58,Unknown,New york,Unemployed,202151.44,5714.92,Auto loan,727,0.1708,2020-05-24,1,Yes,36,60.3,Pending
APP37973,Person_235,43,Male,New york,Contract,219380.78,76258.96,Vacation,733,0.2389,2022-11-25,5,Yes,24,17.67,Approved
APP23587,Person_37,62,Other,,Employed,188563.38,27268.97,Vacation,345,0.2966,2020-02-22,2,Yes,12,14.21,Pending
